transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0013968,USR00530,MRC0392,Merchant,153.1,2024-02-04 19:13,2024-02-04,19,Sunday,1,0,-426933.98,Recharge,Paytm,Android,Success,Tier 2,Verified,18,555.28,0.832,0,0,0,0,0.7243,0,0,70893.14,0.36
TXN0017731,USR00562,USR01567,User,477.25,2024-02-04 19:23,2024-02-04,19,Sunday,1,0,-241642.92,P2P,BHIM,Android,Success,Tier 1,Verified,54,734.82,0.242,0,0,0,1,0.3505,0,0,55561.29,1
TXN0008310,USR01619,MRC0321,Merchant,649.49,2024-02-04 19:29,2024-02-04,19,Sunday,1,0,-199587.43,P2M,GPay,Android,Failed,Tier 2,Verified,27,795.29,0.663,0,0,3,0,0.1833,0,0,2070.83,0.54
TXN0002166,USR00999,MRC0363,Merchant,90.28,2024-02-04 20:45,2024-02-04,20,Sunday,1,0,-81209.22,EMI,GPay,iOS,Success,Tier 3,Verified,33,366.35,0.573,0,0,0,0,0.7536,0,1,76503.76,0.66
TXN0004694,USR00135,MRC0281,Merchant,940.43,2024-02-04 21:08,2024-02-04,21,Sunday,1,0,-446921.02,P2M,PhonePe,Android,Success,Tier 1,Verified,26,1148.09,0.595,0,0,0,0,0.1809,0,0,6825.03,0.52
TXN0016792,USR01858,MRC0048,Merchant,336.63,2024-02-04 21:56,2024-02-04,21,Sunday,1,0,-172692.68,P2M,GPay,Android,Success,Tier 1,Not Verified,50,468.92,0.569,0,0,1,0,0.2821,0,0,63247.51,1
TXN0001526,USR01642,MRC0120,Merchant,810.16,2024-02-04 23:04,2024-02-04,23,Sunday,1,1,-190864,Bill Payment,Paytm,Android,Success,Tier 1,Verified,56,1039.43,0.422,0,0,4,0,0.2206,0,1,49036.67,1
TXN0004078,USR01006,MRC0131,Merchant,200.32,2024-02-04 23:06,2024-02-04,23,Sunday,1,1,-302935.77,P2M,PhonePe,Android,Success,Tier 1,Verified,54,233.46,0.324,0,0,2,0,0.142,1,0,58626.51,1
TXN0004813,USR00035,MRC0206,Merchant,557.11,2024-02-04 23:46,2024-02-04,23,Sunday,1,1,-260883.82,P2M,GPay,iOS,Success,Tier 2,Verified,38,361.94,0.63,0,0,0,0,0.5392,0,0,42158.86,0.76
TXN0010740,USR00436,USR00645,User,508.07,2024-02-04 23:52,2024-02-04,23,Sunday,1,1,-215630.33,P2P,PhonePe,iOS,Success,Tier 3,Verified,13,298.41,0.943,0,0,0,2,0.7026,0,0,54411.8,0.26
TXN0001469,USR01487,MRC0326,Merchant,618.85,2024-02-05 00:24,2024-02-05,0,Monday,0,1,,EMI,Paytm,Android,Success,Tier 3,Verified,13,942.17,0.505,0,0,0,0,0.3432,0,1,45980.49,0.26
TXN0013607,USR01470,USR00168,User,214.86,2024-02-05 00:41,2024-02-05,0,Monday,0,1,-451201.07,P2P,GPay,Android,Pending,Tier 2,Verified,48,342.94,0.592,0,0,0,1,0.3735,0,0,34334.83,0.96
TXN0000051,USR00044,MRC0195,Merchant,1434.43,2024-02-05 01:12,2024-02-05,1,Monday,0,1,,Subscription,Paytm,iOS,Success,Tier 1,Verified,50,1352.91,0.587,0,0,0,1,0.0603,1,1,4412.61,1
TXN0013380,USR01661,MRC0377,Merchant,452.07,2024-02-05 01:34,2024-02-05,1,Monday,0,1,-38732.22,EMI,PhonePe,Android,Success,Tier 2,Verified,26,338.73,0.176,0,0,3,0,0.3346,0,1,66943.48,0.52
TXN0001158,USR01724,MRC0221,Merchant,776.63,2024-02-05 02:06,2024-02-05,2,Monday,0,1,-110553.5,P2M,PhonePe,Android,Success,Tier 1,Verified,31,368.72,0.896,0,0,0,0,1.1063,0,0,68931.55,0.62
TXN0013845,USR00847,MRC0011,Merchant,852,2024-02-05 02:38,2024-02-05,2,Monday,0,1,-2947.42,P2M,Amazon Pay,Android,Success,Tier 1,Verified,48,1459.92,0.322,0,0,1,2,0.4164,0,0,16644.67,0.96
TXN0001379,USR00478,MRC0238,Merchant,468.44,2024-02-05 02:56,2024-02-05,2,Monday,0,1,,Subscription,Paytm,Android,Success,Tier 1,Verified,37,1401.41,0.881,0,0,0,0,0.6657,0,1,49054.3,0.74
TXN0019491,USR01564,MRC0032,Merchant,543.75,2024-02-05 03:06,2024-02-05,3,Monday,0,1,-230248.73,Recharge,BHIM,iOS,Pending,Tier 2,Verified,25,269.06,0.681,0,0,0,0,1.0209,0,0,52780.18,0.5
TXN0001463,USR00462,MRC0264,Merchant,442.18,2024-02-05 04:06,2024-02-05,4,Monday,0,1,-300116.82,P2M,GPay,Android,Pending,Tier 3,Verified,4,259.46,0.678,0,1,0,1,0.7042,0,0,28154.93,0.08
TXN0007465,USR00588,USR01315,User,828.92,2024-02-05 04:54,2024-02-05,4,Monday,0,1,-122654.98,P2P,BHIM,iOS,Success,Tier 1,Not Verified,65,1266.73,0.452,0,0,2,0,0.3456,0,0,68959.09,1
TXN0012733,USR00255,MRC0217,Merchant,3281.77,2024-02-05 06:09,2024-02-05,6,Monday,0,0,-440204,EMI,Paytm,Android,Success,Tier 2,Verified,29,1142.84,0.482,0,0,0,0,1.8716,0,1,76510.77,0.58
TXN0013054,USR01806,MRC0015,Merchant,271.83,2024-02-05 06:41,2024-02-05,6,Monday,0,0,-407325.67,P2M,Amazon Pay,Android,Success,Tier 3,Verified,16,230.06,0.745,0,0,0,1,0.1816,0,0,3566.07,0.32
TXN0018857,USR00799,MRC0113,Merchant,899.8,2024-02-05 08:28,2024-02-05,8,Monday,0,0,-40425.83,P2M,GPay,Android,Success,Tier 2,Verified,35,416.42,0.685,0,0,0,0,1.1608,0,0,18211.02,0.7
TXN0015511,USR00567,MRC0103,Merchant,418.84,2024-02-05 08:42,2024-02-05,8,Monday,0,0,-459254.28,P2M,PhonePe,iOS,Success,Tier 2,Verified,31,706.52,0.101,0,0,0,2,0.4072,0,0,58088.74,0.62
TXN0001247,USR00090,MRC0094,Merchant,285.21,2024-02-05 09:11,2024-02-05,9,Monday,0,0,,EMI,PhonePe,Android,Success,Tier 1,Verified,34,287.81,0.776,0,0,0,,0.009,0,1,64270.7,0.68
TXN0002426,USR01034,MRC0256,Merchant,2022.27,2024-02-05 09:16,2024-02-05,9,Monday,0,0,,P2M,BHIM,iOS,Success,Tier 1,Verified,59,603.37,0.481,0,0,0,0,2.3516,0,0,50152.07,1
TXN0016932,USR01617,MRC0242,Merchant,592.29,2024-02-05 09:23,2024-02-05,9,Monday,0,0,-154529.27,Recharge,PhonePe,Android,Success,Tier 1,Verified,65,811.38,0.526,0,0,0,0,0.27,0,0,71111.57,1
TXN0019641,USR01197,USR00477,User,1726.95,2024-02-05 09:28,2024-02-05,9,Monday,0,0,-382140.08,P2P,Paytm,Android,Success,Tier 1,Verified,22,1232.79,0.108,0,0,0,0,0.4008,0,0,21443.72,0.44
TXN0018780,USR00373,MRC0139,Merchant,73.96,2024-02-05 09:43,2024-02-05,9,Monday,0,0,-374634.97,Recharge,PhonePe,Android,Success,Tier 1,Verified,48,412.96,0.99,0,0,0,0,0.8209,0,0,11409.77,0.96
TXN0009974,USR00163,USR01233,User,492.63,2024-02-05 10:26,2024-02-05,10,Monday,0,0,-420382.22,P2P,Paytm,iOS,Success,Tier 3,Verified,20,446.34,0.724,0,0,0,0,0.1037,0,0,22111.55,0.4
TXN0003028,USR01380,USR01103,User,1265.45,2024-02-05 11:23,2024-02-05,11,Monday,0,0,-76606.82,P2P,Paytm,Android,Success,Tier 2,Verified,1,1092.18,0.381,0,1,0,0,0.1586,0,0,68482.6,0.02
TXN0010308,USR01361,MRC0336,Merchant,492.12,2024-02-05 11:58,2024-02-05,11,Monday,0,0,-225180.27,EMI,Paytm,Web,Success,Tier 2,Verified,35,476,0.643,0,0,0,0,0.0339,0,1,10767.22,0.7
TXN0011514,USR00753,MRC0346,Merchant,2310.24,2024-02-05 11:59,2024-02-05,11,Monday,0,0,40560.2,Subscription,Amazon Pay,Android,Success,Tier 2,Verified,35,681.14,0.976,0,0,0,0,2.3917,0,1,13238.04,0.7
TXN0002920,USR00283,MRC0162,Merchant,73.8,2024-02-05 11:59,2024-02-05,11,Monday,0,0,,P2M,PhonePe,Web,Success,Tier 3,Verified,16,95.91,0.185,0,0,0,0,0.2305,0,0,9183.05,0.32
TXN0012912,USR01269,MRC0266,Merchant,325.46,2024-02-05 12:10,2024-02-05,12,Monday,0,0,-229494.95,P2M,PhonePe,iOS,Success,Tier 1,Verified,44,623.17,0.101,0,0,0,0,0.4777,0,0,7218.96,0.88
TXN0014832,USR00148,USR00412,User,2300,2024-02-05 13:09,2024-02-05,13,Monday,0,0,4066.85,P2P,PhonePe,Android,Success,Tier 2,Verified,29,1526.24,0.659,0,0,0,2,0.507,0,0,9370.76,0.58
TXN0000338,USR01471,USR01949,User,1873.84,2024-02-05 13:38,2024-02-05,13,Monday,0,0,,P2P,GPay,Web,Success,Tier 1,Verified,60,450.62,0.316,1,0,0,0,3.1584,1,0,25972.19,1
TXN0002364,USR01996,MRC0035,Merchant,203.15,2024-02-05 13:41,2024-02-05,13,Monday,0,0,-18396.1,P2M,PhonePe,Android,Success,Tier 2,Verified,35,385.83,0.619,1,0,2,0,0.4735,0,0,65311.74,0.7
TXN0019004,USR00033,USR01081,User,641.24,2024-02-05 14:28,2024-02-05,14,Monday,0,0,-143531.8,P2P,PhonePe,Android,Success,Tier 1,Verified,32,624.82,0.705,0,0,0,0,0.0263,0,0,63516.49,0.64
TXN0014539,USR00130,MRC0391,Merchant,2693.07,2024-02-05 16:06,2024-02-05,16,Monday,0,0,-412051.08,Bill Payment,BHIM,Android,Success,Tier 2,Verified,35,932.03,0.406,0,0,0,0,1.8895,0,1,68600.27,0.7
TXN0009666,USR00081,USR00166,User,889.43,2024-02-05 16:46,2024-02-05,16,Monday,0,0,-124143.03,P2P,Paytm,Web,Success,Tier 1,Verified,77,705.43,0.826,0,0,0,1,0.2608,0,0,42730.73,1
TXN0001642,USR00181,USR00593,User,64.96,2024-02-05 17:38,2024-02-05,17,Monday,0,0,,P2P,BHIM,Android,Success,Tier 3,Verified,23,202.7,0.133,0,0,0,0,0.6795,0,0,72736.8,0.46
TXN0018837,USR01874,MRC0023,Merchant,479.09,2024-02-05 18:17,2024-02-05,18,Monday,0,0,-350930.27,Subscription,GPay,iOS,Success,Tier 3,Verified,20,217.64,0.108,0,0,1,0,1.2013,0,1,11875.86,0.4
TXN0016928,USR01547,MRC0087,Merchant,528.55,2024-02-05 18:32,2024-02-05,18,Monday,0,0,-400924.9,Subscription,Amazon Pay,Android,Pending,Tier 1,Verified,35,457.62,0.846,0,0,0,0,0.155,0,1,18002.08,0.7
TXN0003904,USR00020,USR01984,User,1474.17,2024-02-05 19:46,2024-02-05,19,Monday,0,0,-357234.73,P2P,Paytm,Android,Success,Tier 2,Verified,40,816.47,0.78,0,0,0,0,0.8055,1,0,6953.53,0.8
TXN0011649,USR01227,USR01921,User,387.34,2024-02-05 19:58,2024-02-05,19,Monday,0,0,-424623.03,P2P,GPay,Android,Success,Tier 2,Verified,29,294.53,0.117,0,0,0,0,0.3151,0,0,66041.89,0.58
TXN0002447,USR00459,MRC0021,Merchant,142.22,2024-02-05 19:59,2024-02-05,19,Monday,0,0,-291286.93,Bill Payment,PhonePe,iOS,Success,Tier 2,Not Verified,30,241.72,0.626,0,0,0,0,0.4116,0,1,48386.18,0.6
TXN0003293,USR01340,MRC0072,Merchant,672.79,2024-02-05 21:01,2024-02-05,21,Monday,0,0,-114834.28,P2M,PhonePe,Android,Success,Tier 1,Verified,39,1677.26,0.814,0,0,1,0,0.5989,0,0,68109.5,0.78
TXN0017760,USR00178,MRC0169,Merchant,1724.44,2024-02-05 22:31,2024-02-05,22,Monday,0,1,-366910.65,Bill Payment,BHIM,Android,Success,Tier 1,Verified,36,1077.84,0.883,0,0,0,0,0.5999,0,1,44935.83,0.72
TXN0009955,USR00506,MRC0171,Merchant,137.72,2024-02-05 22:43,2024-02-05,22,Monday,0,1,-25545.18,Recharge,PhonePe,iOS,Success,Tier 3,Verified,11,134.06,0.595,0,0,0,0,0.0273,0,0,23504.25,0.22
TXN0012509,USR01699,USR01829,User,177.88,2024-02-05 22:54,2024-02-05,22,Monday,0,1,-365633,P2P,GPay,Android,Failed,Tier 3,Verified,16,191.75,0.47,0,0,1,0,0.0723,0,0,56860.57,0.32
TXN0016019,USR00053,MRC0121,Merchant,223.45,2024-02-05 22:58,2024-02-05,22,Monday,0,1,-14831.85,Bill Payment,Amazon Pay,Android,Success,Tier 3,Verified,18,541.93,0.385,1,0,0,,0.5877,0,1,63513.29,0.36
TXN0017062,USR00164,MRC0238,Merchant,538.53,2024-02-05 23:00,2024-02-05,23,Monday,0,1,-175837.9,Recharge,PhonePe,Web,Success,Tier 1,Verified,43,2016.88,0.179,0,1,0,0,0.733,0,0,50130.02,0.86
TXN0005226,USR00834,USR00677,User,1031.67,2024-02-05 23:29,2024-02-05,23,Monday,0,1,-209788.37,P2P,PhonePe,Android,Success,Tier 2,Verified,32,1102.91,0.84,0,0,0,0,0.0646,0,0,11044.81,0.64
TXN0006640,USR00655,MRC0157,Merchant,4852.22,2024-02-05 23:47,2024-02-05,23,Monday,0,1,17862.4,Recharge,PhonePe,iOS,Success,Tier 2,Verified,28,833.84,0.441,0,0,0,0,4.8191,0,0,64560.45,0.56
TXN0010423,USR00480,USR01351,User,246.09,2024-02-06 00:07,2024-02-06,0,Tuesday,0,1,-396329.18,P2P,Paytm,Android,Success,Tier 3,Verified,12,466.56,0.13,0,0,0,0,0.4725,0,0,78866.54,0.24
TXN0002480,USR01744,MRC0045,Merchant,689.68,2024-02-06 00:10,2024-02-06,0,Tuesday,0,1,-42955.95,P2M,GPay,iOS,Success,Tier 1,Verified,61,857.34,0.598,0,0,4,0,0.1956,0,0,76538.67,1
TXN0007007,USR00580,MRC0294,Merchant,434.2,2024-02-06 00:38,2024-02-06,0,Tuesday,0,1,-340108.15,Bill Payment,PhonePe,iOS,Success,Tier 2,Verified,36,262.23,0.201,0,0,0,0,0.6558,0,1,76083.11,0.72
TXN0006746,USR01843,MRC0279,Merchant,513.69,2024-02-06 00:40,2024-02-06,0,Tuesday,0,1,-185294.12,EMI,GPay,Android,Failed,Tier 2,Not Verified,25,595.31,0.607,0,0,0,4,0.1371,0,1,67456.14,0.5
TXN0012362,USR01947,MRC0166,Merchant,1274.08,2024-02-06 00:51,2024-02-06,0,Tuesday,0,1,-184550.22,P2M,BHIM,Android,Success,Tier 1,Verified,32,914.87,0.26,1,0,1,0,0.3926,0,0,72322.56,0.64
TXN0018284,USR01951,MRC0241,Merchant,2551.73,2024-02-06 01:38,2024-02-06,1,Tuesday,0,1,-34986.5,Subscription,Paytm,Web,Success,Tier 1,Verified,25,3003.38,0.98,0,0,0,1,0.1504,0,1,66516.25,0.5
TXN0001321,USR00550,MRC0329,Merchant,110.62,2024-02-06 01:57,2024-02-06,1,Tuesday,0,1,,P2M,Amazon Pay,Android,Success,Tier 3,Verified,16,183.61,0.711,0,0,0,4,0.3975,0,0,11028.91,0.32
TXN0005474,USR01522,MRC0301,Merchant,1924.83,2024-02-06 03:17,2024-02-06,3,Tuesday,0,1,51455.5,Recharge,Amazon Pay,iOS,Success,Tier 2,Verified,15,1271.45,0.106,0,0,0,0,0.5139,0,0,46557.33,0.3
TXN0012536,USR00290,MRC0243,Merchant,260.38,2024-02-06 03:35,2024-02-06,3,Tuesday,0,1,-301932,P2M,WhatsApp Pay,Android,Success,Tier 3,Verified,17,172.75,1,1,0,0,1,,1,0,37885.76,0.34
TXN0006479,USR00804,USR01737,User,152.83,2024-02-06 03:44,2024-02-06,3,Tuesday,0,1,-354537.17,P2P,PhonePe,iOS,Success,Tier 2,Verified,14,289.09,0.156,1,0,0,1,0.4713,0,0,54763.11,0.28
TXN0014380,USR00830,MRC0071,Merchant,127.23,2024-02-06 03:49,2024-02-06,3,Tuesday,0,1,4031.75,P2M,PhonePe,Android,Success,Tier 3,Verified,11,284.47,0.49,0,1,0,1,,0,0,14510.73,0.22
TXN0017521,USR01884,USR01565,User,213.81,2024-02-06 04:15,2024-02-06,4,Tuesday,0,1,-57401.9,P2P,GPay,Web,Success,Tier 2,Verified,29,228.93,0.962,0,0,0,0,0.066,0,0,39202.19,0.58
TXN0012352,USR00605,MRC0198,Merchant,438.53,2024-02-06 04:57,2024-02-06,4,Tuesday,0,1,,Recharge,PhonePe,Android,Success,Tier 1,Verified,35,332.75,0.879,0,0,0,,0.3179,0,0,74966.73,0.7
TXN0001980,USR01414,MRC0316,Merchant,554.52,2024-02-06 05:27,2024-02-06,5,Tuesday,0,1,-285448.07,Recharge,PhonePe,Android,Failed,Tier 3,Verified,19,623.64,0.954,1,0,2,1,0.1108,0,0,51097.63,0.38
TXN0008475,USR00732,MRC0357,Merchant,105.4,2024-02-06 05:40,2024-02-06,5,Tuesday,0,1,-64903.32,P2M,Paytm,Android,Success,Tier 3,Verified,19,255.22,0.744,0,0,0,0,0.587,0,0,38852.02,0.38
TXN0012455,USR00921,MRC0089,Merchant,256.29,2024-02-06 05:47,2024-02-06,5,Tuesday,0,1,-15910.65,Bill Payment,GPay,Android,Success,Tier 2,Verified,25,655.31,0.587,0,0,0,0,0.6089,0,1,27927.16,0.5
TXN0001904,USR00615,MRC0167,Merchant,199.64,2024-02-06 05:58,2024-02-06,5,Tuesday,0,1,,P2M,BHIM,Android,Success,Tier 3,Verified,19,337.52,0.455,0,0,0,1,0.4085,0,0,6549.42,0.38
TXN0009162,USR00394,USR01566,User,1916.03,2024-02-06 06:11,2024-02-06,6,Tuesday,0,0,-2689.15,P2P,PhonePe,Android,Failed,Tier 2,Verified,36,865.49,0.824,0,0,0,,1.2138,0,0,11772.55,0.72
TXN0013828,USR00141,USR00281,User,419.98,2024-02-06 06:12,2024-02-06,6,Tuesday,0,0,-172440.87,P2P,WhatsApp Pay,Android,Success,Tier 3,Verified,12,466.91,0.149,0,0,0,0,0.1005,0,0,47719.93,0.24
TXN0008729,USR01081,MRC0078,Merchant,107.34,2024-02-06 06:13,2024-02-06,6,Tuesday,0,0,-181547.57,P2M,Paytm,iOS,Success,Tier 3,Verified,17,211.06,0.211,0,0,0,0,0.4914,0,0,30866.58,0.34
TXN0004765,USR00677,MRC0058,Merchant,337.07,2024-02-06 06:16,2024-02-06,6,Tuesday,0,0,-62754.4,Subscription,PhonePe,Android,Success,Tier 2,Verified,40,457.73,0.337,0,0,3,1,0.2636,0,1,60491.92,0.8
TXN0001329,USR00269,USR00315,User,683.65,2024-02-06 06:46,2024-02-06,6,Tuesday,0,0,,P2P,GPay,iOS,Success,Tier 2,Verified,26,375.68,0.962,0,0,1,0,0.8198,0,0,56182.75,0.52
TXN0007629,USR01494,MRC0275,Merchant,277.56,2024-02-06 07:02,2024-02-06,7,Tuesday,0,0,-332159.15,P2M,BHIM,iOS,Success,Tier 3,Verified,17,352.51,0.231,0,0,0,3,0.2126,0,0,62077.96,0.34
TXN0017798,USR01913,USR01782,User,947.78,2024-02-06 07:26,2024-02-06,7,Tuesday,0,0,-412752,P2P,GPay,iOS,Success,Tier 1,Verified,63,605.6,0.558,0,0,0,1,0.565,0,0,59971.44,1
TXN0014404,USR00443,MRC0330,Merchant,624.61,2024-02-06 08:04,2024-02-06,8,Tuesday,0,0,-265891.47,Recharge,Paytm,iOS,Success,Tier 3,Not Verified,20,736.27,0.484,0,0,2,0,0.1517,0,0,1300.21,0.4
TXN0006227,USR00571,MRC0237,Merchant,183.98,2024-02-06 08:19,2024-02-06,8,Tuesday,0,0,35933.68,Recharge,Paytm,Android,Success,Tier 2,Verified,28,260.92,0.223,0,0,1,1,0.2949,0,0,31254.11,0.56
TXN0006780,USR01682,MRC0246,Merchant,533.41,2024-02-06 08:28,2024-02-06,8,Tuesday,0,0,-3065.7,EMI,GPay,Android,Success,Tier 2,Not Verified,34,375.8,0.966,0,0,0,0,0.4194,0,1,72285.92,0.68
TXN0004643,USR01604,MRC0377,Merchant,389.59,2024-02-06 09:02,2024-02-06,9,Tuesday,0,0,,P2M,GPay,Android,Success,Tier 3,Not Verified,15,1034.48,0.545,0,0,0,1,0.6234,0,0,45989.1,0.3
TXN0007931,USR01624,MRC0276,Merchant,405.75,2024-02-06 09:03,2024-02-06,9,Tuesday,0,0,-367914.12,Bill Payment,PhonePe,Android,Success,Tier 2,Verified,32,517.8,0.64,0,0,2,1,0.2164,1,1,51938.53,0.64
TXN0017864,USR00367,MRC0210,Merchant,169.75,2024-02-06 09:19,2024-02-06,9,Tuesday,0,0,-351391.45,Subscription,PhonePe,iOS,Success,Tier 2,Verified,30,738.46,0.378,0,0,1,1,0.7701,0,1,34887.12,0.6
TXN0012768,USR00849,MRC0309,Merchant,197.4,2024-02-06 09:26,2024-02-06,9,Tuesday,0,0,-411967.1,P2M,PhonePe,Android,Success,Tier 1,Verified,44,288.4,0.797,0,0,0,1,0.3155,0,0,1825.07,0.88
TXN0005151,USR01935,MRC0028,Merchant,556.53,2024-02-06 09:48,2024-02-06,9,Tuesday,0,0,-229523.13,Recharge,PhonePe,Android,Success,Tier 2,Verified,24,1000.38,0.44,0,0,0,1,0.4437,0,0,27358.89,0.48
TXN0019351,USR00772,MRC0362,Merchant,97.45,2024-02-06 10:09,2024-02-06,10,Tuesday,0,0,-464852.65,EMI,GPay,Android,Success,Tier 3,Verified,19,171.72,0.697,0,1,0,4,0.4325,0,1,7444.43,0.38
TXN0005584,USR01033,MRC0251,Merchant,1380.27,2024-02-06 10:44,2024-02-06,10,Tuesday,0,0,-290543.25,Recharge,GPay,Android,Success,Tier 1,Verified,45,2528.04,0.799,0,0,4,1,0.454,0,0,45410.53,0.9
TXN0001482,USR00045,MRC0295,Merchant,211.72,2024-02-06 11:24,2024-02-06,11,Tuesday,0,0,,P2M,Amazon Pay,Android,Success,Tier 2,Verified,12,238.34,0.537,0,0,0,0,0.1117,0,0,63970.91,0.24
TXN0006887,USR01336,MRC0220,Merchant,613.85,2024-02-06 12:00,2024-02-06,12,Tuesday,0,0,-17241.3,P2M,PhonePe,Android,Success,Tier 1,Verified,50,483.18,0.973,0,0,0,0,0.2704,0,0,57304.79,1
TXN0004001,USR00575,MRC0206,Merchant,1905.9,2024-02-06 13:29,2024-02-06,13,Tuesday,0,0,-248530.5,Bill Payment,Paytm,Android,Success,Tier 1,Verified,37,1410.65,0.631,0,0,0,0,0.3511,0,1,50369.92,0.74
TXN0010944,USR00634,MRC0109,Merchant,985.56,2024-02-06 13:52,2024-02-06,13,Tuesday,0,0,-20633.18,P2M,Paytm,Android,Success,Tier 2,Verified,39,385.79,0.895,0,0,0,0,1.5547,0,0,59405.36,0.78
TXN0018383,USR01611,MRC0267,Merchant,457.68,2024-02-06 14:38,2024-02-06,14,Tuesday,0,0,-183536.9,P2M,GPay,Android,Success,Tier 2,Verified,31,931.09,0.566,0,0,0,0,0.5084,0,0,66892.21,0.62
TXN0008780,USR00290,MRC0089,Merchant,75.94,2024-02-06 14:54,2024-02-06,14,Tuesday,0,0,-276416.07,Bill Payment,Amazon Pay,iOS,Success,Tier 3,Verified,17,172.75,1,1,0,1,0,0.5604,0,1,8480.78,0.34
TXN0017341,USR00690,USR00908,User,318.85,2024-02-06 15:12,2024-02-06,15,Tuesday,0,0,-60321.72,P2P,BHIM,Android,Failed,Tier 1,Verified,53,596.63,0.191,0,0,0,0,0.4656,0,0,14011.64,1
TXN0012079,USR00181,MRC0042,Merchant,89.94,2024-02-06 15:17,2024-02-06,15,Tuesday,0,0,-258632.28,Recharge,GPay,Android,Success,Tier 3,Verified,23,202.7,0.133,0,0,0,3,0.5563,0,0,32371.12,0.46
TXN0005158,USR00338,USR01929,User,762.24,2024-02-06 15:32,2024-02-06,15,Tuesday,0,0,-63007.45,P2P,GPay,Web,Success,Tier 1,Verified,19,966.05,0.922,0,0,0,,0.211,0,0,50511.02,0.38
TXN0002788,USR00727,MRC0310,Merchant,4034.91,2024-02-06 15:48,2024-02-06,15,Tuesday,0,0,-432208.7,P2M,PhonePe,Android,Success,Tier 1,Verified,59,1341.26,0.627,0,0,3,1,2.0083,0,0,61196.16,1
TXN0000798,USR01140,MRC0262,Merchant,2999.72,2024-02-06 15:49,2024-02-06,15,Tuesday,0,0,-221661.32,P2M,GPay,Android,Success,Tier 1,Verified,49,1141.9,0.906,0,0,0,2,1.627,0,0,76513.79,0.98
TXN0002643,USR00722,MRC0119,Merchant,289.2,2024-02-06 16:48,2024-02-06,16,Tuesday,0,0,-371823.23,Bill Payment,WhatsApp Pay,Android,Failed,Tier 2,Verified,16,458.86,0.528,0,0,2,0,0.3697,0,1,65004.11,0.32
TXN0000660,USR01993,USR01675,User,315.66,2024-02-06 16:57,2024-02-06,16,Tuesday,0,0,-338592.62,P2P,Paytm,Android,Success,Tier 1,Verified,65,312.16,0.61,0,0,0,0,0.0112,0,0,66644.03,1
TXN0010827,USR01744,MRC0293,Merchant,599.32,2024-02-06 17:46,2024-02-06,17,Tuesday,0,0,-363426.3,Subscription,GPay,Android,Success,Tier 1,Verified,61,857.34,0.598,0,0,1,0,0.301,0,1,52630.04,1
TXN0013649,USR01095,MRC0154,Merchant,1576.56,2024-02-06 18:01,2024-02-06,18,Tuesday,0,0,-390681.92,P2M,PhonePe,Android,Success,Tier 1,Verified,30,1262.46,0.424,0,0,0,4,0.2488,0,0,38153.34,0.6
TXN0012800,USR00136,USR01056,User,575.41,2024-02-06 18:06,2024-02-06,18,Tuesday,0,0,-19496.67,P2P,Paytm,iOS,Success,Tier 2,Verified,28,399.41,0.307,0,0,0,1,0.4406,0,0,48361.2,0.56
TXN0007393,USR01121,MRC0301,Merchant,1768.65,2024-02-06 18:17,2024-02-06,18,Tuesday,0,0,-134401.62,Recharge,Paytm,Android,Failed,Tier 1,Verified,28,699.46,0.819,0,0,2,2,1.5286,0,0,29424.28,0.56
TXN0003876,USR01306,MRC0078,Merchant,637.44,2024-02-06 18:18,2024-02-06,18,Tuesday,0,0,-244307.6,P2M,BHIM,iOS,Success,Tier 2,Verified,20,748.6,0.541,0,0,0,,0.1485,0,0,44513.26,0.4
TXN0013430,USR00397,MRC0265,Merchant,561.27,2024-02-06 18:19,2024-02-06,18,Tuesday,0,0,-83117.03,P2M,PhonePe,iOS,Success,Tier 1,Verified,31,718.61,0.767,0,0,0,0,0.219,0,0,56535.92,0.62
TXN0000893,USR01040,MRC0199,Merchant,943.41,2024-02-06 19:10,2024-02-06,19,Tuesday,0,0,-213061.13,EMI,BHIM,Android,Success,Tier 2,Verified,28,676.46,0.288,0,0,0,1,0.3946,0,1,35892.22,0.56
TXN0005970,USR01509,MRC0299,Merchant,1123.78,2024-02-06 19:17,2024-02-06,19,Tuesday,0,0,-463064.5,Bill Payment,Amazon Pay,Android,Success,Tier 2,Verified,24,512.34,0.774,0,0,0,0,1.1934,0,1,12913.41,0.48
TXN0002647,USR01945,MRC0271,Merchant,2975.69,2024-02-06 20:02,2024-02-06,20,Tuesday,0,0,-266488.93,Bill Payment,Amazon Pay,Android,Success,Tier 3,Verified,20,1004.83,0.992,0,0,0,0,1.9614,0,1,78796.95,0.4
TXN0014343,USR01517,MRC0289,Merchant,141.51,2024-02-06 20:46,2024-02-06,20,Tuesday,0,0,-290274.72,P2M,Paytm,iOS,Success,Tier 1,Verified,34,156.28,0.78,0,0,0,1,0.0945,0,0,16424.94,0.68
